Column1,Firmware_CRC32,Battery_Volt_Test,Running_Curr_Test,Modem_FW_Test,Modem_IMEI_Test,SIM_ICCID_Test,Crystal_Test_ppm,Crystal_Test_kHz,Standby_Curr_Test,Sleep_Curr_Test,fail,Final_Result,DATE_TIME,TESTER_ID,TEAM_SN,Operator,Test_Start_Time,Test_Finish_Time,Test_Total_Time,Check_Accelerometer,NFC_ID_Test,Measure_Pressure_Sensor,Check_Version_Hardware,3V7_LTE_Volt_Test,Check_SW1_Test,Check_SW2_Test,Processor_Functional,Measure_Light_Sensor_Dark,Measure_Light_Sensor_Light,Measure_Temp_Sensor,Measure_Humidity_Sensor,Check_Memory_EEPROM,Led1_Red_On,Led1_Green_On,Led1_Blue_On,Led2_Red_On,Led2_Green_On,Led2_Blue_On,Check_Version_Application,
JDP9A01F14,Denali_v0000000034.mot A6C09783,4.839,53.397,'BG96MAR02A07M1G,'860640052387786,'89460800231121237641,40.91,32.7693406,6.829,24.376,-,PASS,2021.04.22 02:20:59,SST Denali#1(TEST HEAD 1),81087,2021.04.22 02:13:18,2021.04.22 02:20:59,'00:07:41,'0000000003,3.680,OK,OK,OK,4,134,25.90,65.93,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A01GE4,Denali_v0000000034.mot A6C09783,4.844,53.176,'BG96MAR02A07M1G,'860640052384643,'89460800231121238672,21.77,32.7687133,6.909,29.241,-,PASS,2021.04.22 02:21:03,SST Denali#1(TEST HEAD 3),81087,2021.04.22 02:13:14,2021.04.22 02:21:03,'00:07:49,'0000000003,3.681,OK,OK,OK,4,119,26.24,64.41,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A01GC4,Denali_v0000000034.mot A6C09783,4.839,51.143,'BG96MAR02A07M1G,'868963049194806,'89460800231121236429,22.64,32.7687420,6.806,18.890,-,PASS,2021.04.22 02:31:26,SST Denali#1(TEST HEAD 1),81087,2021.04.22 02:23:59,2021.04.22 02:31:26,'00:07:27,'0000000003,3.682,OK,OK,OK,4,144,25.89,65.86,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A01GN4,Denali_v0000000034.mot A6C09783,4.844,52.592,'BG96MAR02A07M1G,'868963049240088,'89460800231121228715,19.02,32.7686232,6.742,24.790,-,PASS,2021.04.22 02:33:03,SST Denali#1(TEST HEAD 3),81087,2021.04.22 02:29:20,2021.04.22 02:33:03,'00:03:43,'0000000003,3.678,OK,OK,OK,4,122,26.26,65.79,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A018T4,Denali_v0000000034.mot A6C09783,4.837,54.656,'BG96MAR02A07M1G,'868963049228265,'89460800231121229846,24.85,32.7688142,6.780,27.844,-,PASS,2021.04.21 21:41:37,SST Denali#1(TEST HEAD 2),81087,2021.04.21 21:34:38,2021.04.21 21:41:37,'00:06:59,'0000000003,3.677,OK,OK,OK,5,125,26.70,62.52,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A013M4,Denali_v0000000034.mot A6C09783,4.843,51.768,'BG96MAR02A07M1G,'868963049239585,'89460800231121229770,39.70,32.7693009,6.694,28.309,-,PASS,2021.04.21 21:41:56,SST Denali#1(TEST HEAD 4),81087,2021.04.21 21:34:32,2021.04.21 21:41:56,'00:07:24,'0000000003,3.677,OK,OK,OK,5,192,27.02,60.58,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A01174,Denali_v0000000034.mot A6C09783,4.839,52.168,'BG96MAR02A07M1G,'868963049181019,'89460800231121234739,30.74,32.7690072,6.597,25.049,-,PASS,2021.04.21 20:33:17,SST Denali#1(TEST HEAD 1),81087,2021.04.21 20:26:18,2021.04.21 20:33:17,'00:06:59,'0000000003,3.660,OK,OK,OK,4,137,26.48,61.77,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A010E4,Denali_v0000000034.mot A6C09783,4.842,52.595,'BG96MAR02A07M1G,'860640052395102,'89460800231121235058,28.27,32.7689264,6.557,27.326,-,PASS,2021.04.21 21:01:10,SST Denali#1(TEST HEAD 4),81087,2021.04.21 20:53:35,2021.04.21 21:01:10,'00:07:35,'0000000003,3.674,OK,OK,OK,6,193,27.13,59.42,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A018P4,Denali_v0000000034.mot A6C09783,4.842,51.844,'BG96MAR02A07M1G,'868963049239486,'89460800231121229812,22.04,32.7687222,6.665,25.515,-,PASS,2021.04.21 21:41:56,SST Denali#1(TEST HEAD 3),81087,2021.04.21 21:34:31,2021.04.21 21:41:56,'00:07:25,'0000000003,3.677,OK,OK,OK,5,129,26.84,61.93,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A00MV4,Denali_v0000000034.mot A6C09783,4.835,52.701,'BG96MAR02A07M1G,'860640052281666,'89460800231121230489,17.22,32.7685643,6.920,26.964,-,PASS,2021.04.21 16:40:40,SST Denali#1(TEST HEAD 1),71064,2021.04.21 16:34:45,2021.04.21 16:40:40,'00:05:55,'0000000003,3.683,OK,OK,OK,4,140,26.73,57.36,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A01104,Denali_v0000000034.mot A6C09783,4.835,54.032,'BG96MAR02A07M1G,'860640052400910,'89460800231121232428,31.96,32.7690473,6.926,24.997,-,PASS,2021.04.21 17:08:13,SST Denali#1(TEST HEAD 1),71064,2021.04.21 17:01:59,2021.04.21 17:08:13,'00:06:14,'0000000003,3.669,OK,OK,OK,5,139,26.78,58.99,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A015P4,Denali_v0000000034.mot A6C09783,4.835,52.438,'BG96MAR02A07M1G,'860640052382084,'89460800231121234150,39.18,32.7692839,6.792,20.650,-,PASS,2021.04.21 18:57:14,SST Denali#1(TEST HEAD 1),71064,2021.04.21 18:50:57,2021.04.21 18:57:14,'00:06:17,'0000000003,3.683,OK,OK,OK,5,138,27.07,57.27,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A00RJ4,Denali_v0000000034.mot A6C09783,4.841,62.547,'BG96MAR02A07M1G,'860640052437045,'89460800231121231719,38.61,32.7692652,6.549,26.860,-,PASS,2021.04.21 19:10:47,SST Denali#1(TEST HEAD 3),71064,2021.04.21 19:05:20,2021.04.21 19:10:47,'00:05:27,'0000000003,3.667,OK,OK,OK,5,123,27.18,58.70,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A018S4,Denali_v0000000034.mot A6C09783,4.842,53.928,'BG96MAR02A07M1G,'860640052468818,'89460800231121234325,35.58,32.7691660,6.697,17.544,-,PASS,2021.04.21 20:18:01,SST Denali#1(TEST HEAD 3),81087,2021.04.21 20:11:02,2021.04.21 20:18:01,'00:06:59,'0000000003,3.679,OK,OK,OK,5,123,26.77,62.45,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A018N4,Denali_v0000000034.mot A6C09783,4.836,52.762,'BG96MAR02A07M1G,'860640052470889,'89460800231121234309,39.10,32.7692811,6.816,29.500,-,PASS,2021.04.21 20:17:51,SST Denali#1(TEST HEAD 2),81087,2021.04.21 20:10:58,2021.04.21 20:17:51,'00:06:53,'0000000003,3.691,OK,OK,OK,4,127,26.64,63.01,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A00YW4,Denali_v0000000034.mot A6C09783,4.842,52.205,'BG96MAR02A07M1G,'868963049181118,'89460800231121234549,26.41,32.7688653,6.696,23.341,-,PASS,2021.04.21 20:26:38,SST Denali#1(TEST HEAD 4),81087,2021.04.21 20:18:35,2021.04.21 20:26:38,'00:08:03,'0000000003,3.665,OK,OK,OK,5,178,26.95,61.40,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A00QZ4,Denali_v0000000034.mot A6C09783,4.831,53.953,'BG96MAR02A07M1G,'860640052363985,'89460800231121289386,30.67,32.7690051,6.836,28.982,-,PASS,2021.04.21 06:36:07,SST Denali#1(TEST HEAD 2),81087,2021.04.21 06:29:53,2021.04.21 06:36:07,'00:06:14,'0000000003,3.668,OK,OK,OK,4,130,25.48,67.17,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A00J94,Denali_v0000000034.mot A6C09783,4.838,51.597,'BG96MAR02A07M1G,'868963049191604,'89460800231121293248,24.88,32.7688153,6.292,18.062,-,PASS,2021.04.21 09:45:49,SST Denali#1(TEST HEAD 3),71064,2021.04.21 09:38:33,2021.04.21 09:45:49,'00:07:16,'0000000003,3.662,OK,OK,OK,5,124,26.24,65.66,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A00QG4,Denali_v0000000034.mot A6C09783,4.835,54.312,'BG96MAR02A07M1G,'868963049249725,'89460800231121232121,15.28,32.7685008,6.786,27.947,-,PASS,2021.04.21 14:22:27,SST Denali#1(TEST HEAD 1),71064,2021.04.21 14:16:23,2021.04.21 14:22:27,'00:06:04,'0000000003,3.669,OK,OK,OK,4,135,26.29,61.16,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDN9A01MJ4,Denali_v0000000034.mot A6C09783,4.836,51.200,'BG96MAR02A07M1G,'868963049181506,'89460800231121203270,23.82,32.7687805,6.580,25.877,-,PASS,2021.04.21 02:04:35,SST Denali#1(TEST HEAD 3),81087,2021.04.21 01:56:45,2021.04.21 02:04:35,'00:07:50,'0000000003,3.697,OK,OK,OK,5,123,25.87,63.94,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A00RF4,Denali_v0000000034.mot A6C09783,4.836,51.852,'BG96MAR02A07M1G,'860640052358696,'89460800231121201001,12.84,32.7684206,6.689,25.204,-,PASS,2021.04.21 02:17:56,SST Denali#1(TEST HEAD 3),81087,2021.04.21 02:10:58,2021.04.21 02:17:56,'00:06:58,'0000000003,3.676,OK,OK,OK,5,115,25.94,64.45,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A001D4,Denali_v0000000034.mot A6C09783,4.838,54.294,'BG96MAR02A07M1G,'868963049166176,'89460800231121291010,24.04,32.7687878,6.813,27.171,-,PASS,2021.04.21 03:23:19,SST Denali#1(TEST HEAD 3),81087,2021.04.21 03:15:07,2021.04.21 03:23:19,'00:08:12,'0000000003,3.678,OK,OK,OK,5,118,25.89,63.60,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDN9A01NY4,Denali_v0000000034.mot A6C09783,4.838,53.499,'BG96MAR02A07M1G,'868963049167398,'89460800231121292216,32.72,32.7690723,6.807,27.326,-,PASS,2021.04.21 03:29:57,SST Denali#1(TEST HEAD 3),81087,2021.04.21 03:23:26,2021.04.21 03:29:57,'00:06:31,'0000000003,3.674,OK,OK,OK,5,122,25.87,63.27,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDN9A01MT4,Denali_v0000000034.mot A6C09783,4.838,52.066,'BG96MAR02A07M1G,'860640052363571,'89460800231121290111,24.57,32.7688050,6.797,29.810,-,PASS,2021.04.21 05:30:09,SST Denali#1(TEST HEAD 4),81087,2021.04.21 05:22:52,2021.04.21 05:30:09,'00:07:17,'0000000003,3.691,OK,OK,OK,4,173,25.16,69.69,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A01KT4,Denali_v0000000034.mot A6C09783,4.836,52.096,'BG96MAR02A07M1G,'860640052403591,'89460800231121229119,43.82,32.7694360,6.664,15.526,-,PASS,2021.04.22 09:13:26,SST Denali#1(TEST HEAD 1),71064,2021.04.22 09:07:03,2021.04.22 09:13:26,'00:06:23,'0000000003,3.655,OK,OK,OK,4,136,25.87,68.32,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A001T4,Denali_v0000000034.mot A6C09783,4.835,52.273,'BG96MAR02A07M1G,'860640052313584,'89460800231121204237,16.46,32.7685395,6.762,19.408,-,PASS,2021.04.20 10:55:31,SST Denali#1(TEST HEAD 1),71064,2021.04.20 10:49:30,2021.04.20 10:55:31,'00:06:01,'0000000003,3.682,OK,OK,OK,4,142,26.41,64.44,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDN9A01NA4,Denali_v0000000034.mot A6C09783,4.839,53.047,'BG96MAR02A07M1G,'868963049195365,'89460800231121203833,43.06,32.7694109,6.791,18.114,-,PASS,2021.04.20 13:09:39,SST Denali#1(TEST HEAD 4),71064,2021.04.20 13:02:48,2021.04.20 13:09:39,'00:06:51,'0000000003,3.675,OK,OK,OK,4,180,26.25,64.66,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDN9A01624,Denali_v0000000034.mot A6C09783,4.835,52.786,'BG96MAR02A07M1G,'860640052438860,'89460800231121295391,25.71,32.7688426,6.843,18.321,-,PASS,2021.04.20 16:00:22,SST Denali#1(TEST HEAD 1),71064,2021.04.20 15:51:48,2021.04.20 16:00:22,'00:08:34,'0000000003,3.686,OK,OK,OK,4,132,26.63,62.61,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDN9A01EA4,Denali_v0000000034.mot A6C09783,4.839,59.473,'BG96MAR02A07M1G,'860640052343185,'89460800231121290855,16.39,32.7685370,6.713,16.975,-,PASS,2021.04.20 21:25:22,SST Denali#1(TEST HEAD 4),81087,2021.04.20 21:18:58,2021.04.20 21:25:22,'00:06:24,'0000000003,3.688,OK,OK,OK,4,179,26.88,62.40,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A000Q4,Denali_v0000000034.mot A6C09783,4.839,51.860,'BG96MAR02A07M1G,'860640052342096,'89460800231121292422,16.97,32.7685561,6.702,29.241,-,PASS,2021.04.20 21:47:05,SST Denali#1(TEST HEAD 4),81087,2021.04.20 21:40:13,2021.04.20 21:47:05,'00:06:52,'0000000003,3.669,OK,OK,OK,6,187,26.87,61.58,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A000W4,Denali_v0000000034.mot A6C09783,4.835,51.008,'BG96MAR02A07M1G,'860640052342039,'89460800231121292398,41.40,32.7693566,6.086,16.768,-,PASS,2021.04.20 21:46:08,SST Denali#1(TEST HEAD 1),81087,2021.04.20 21:39:13,2021.04.20 21:46:08,'00:06:55,'0000000003,3.671,OK,OK,OK,4,130,26.05,64.34,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDN9A01PA4,Denali_v0000000034.mot A6C09783,4.831,52.901,'BG96MAR02A07M1G,'860640052279587,'89460800231121290038,24.03,32.7687875,6.839,27.378,-,PASS,2021.04.21 01:01:21,SST Denali#1(TEST HEAD 2),81087,2021.04.21 00:54:11,2021.04.21 01:01:21,'00:07:10,'0000000003,3.667,OK,OK,OK,6,128,25.97,65.06,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDQ9A007M4,Denali_v0000000034.mot A6C09783,4.844,51.748,'BG96MAR02A07M1G,'860640052314673,'89460800231121197571,39.36,32.7692897,6.826,16.768,-,PASS,2021.04.22 18:38:31,SST Denali#1(TEST HEAD 3),71064,2021.04.22 18:30:52,2021.04.22 18:38:31,'00:07:39,'0000000003,3.682,OK,OK,OK,5,123,26.59,59.58,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDQ9A004C4,Denali_v0000000034.mot A6C09783,4.844,53.510,'BG96MAR02A07M1G,'868963049180300,'89460800231121235041,15.51,32.7685081,6.873,26.601,-,PASS,2021.04.22 19:06:25,SST Denali#1(TEST HEAD 3),71064,2021.04.22 18:56:30,2021.04.22 19:06:25,'00:09:55,'0000000003,3.677,OK,OK,OK,4,125,26.69,61.32,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDQ9A00C74,Denali_v0000000034.mot A6C09783,4.844,52.681,'BG96MAR02A07M1G,'860640052364264,'89460800231121196953,41.54,32.7693612,6.677,27.636,-,PASS,2021.04.22 19:36:13,SST Denali#1(TEST HEAD 3),71064,2021.04.22 19:28:33,2021.04.22 19:36:13,'00:07:40,'0000000003,3.683,OK,OK,OK,5,125,26.92,58.47,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDQ9A009B4,Denali_v0000000034.mot A6C09783,4.844,54.336,'BG96MAR02A07M1G,'860640052386291,'89460800231121197738,29.68,32.7689724,6.841,25.618,-,PASS,2021.04.22 20:09:57,SST Denali#1(TEST HEAD 3),81087,2021.04.22 20:02:23,2021.04.22 20:09:57,'00:07:34,'0000000003,3.673,OK,OK,OK,6,121,26.71,61.27,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDQ9A007G4,Denali_v0000000034.mot A6C09783,4.845,53.220,'BG96MAR02A07M1G,'868963049163645,'89460800231121196466,17.60,32.7685768,6.525,22.099,-,PASS,2021.04.22 20:19:02,SST Denali#1(TEST HEAD 4),81087,2021.04.22 20:11:29,2021.04.22 20:19:02,'00:07:33,'0000000003,3.675,OK,OK,OK,5,182,26.93,59.84,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDQ9A00G74,Denali_v0000000034.mot A6C09783,4.845,52.439,'BG96MAR02A07M1G,'860640052353101,'89460800231121199494,34.66,32.7691356,6.740,17.493,-,PASS,2021.04.22 21:11:45,SST Denali#1(TEST HEAD 4),81087,2021.04.22 21:05:54,2021.04.22 21:11:45,'00:05:51,'0000000003,3.692,OK,OK,OK,4,176,27.02,61.81,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDQ9A00H44,Denali_v0000000034.mot A6C09783,4.845,51.690,'BG96MAR02A07M1G,'860640052358126,'89460800231121198421,16.21,32.7685312,6.759,25.877,-,PASS,2021.04.22 21:27:34,SST Denali#1(TEST HEAD 2),81087,2021.04.22 21:20:09,2021.04.22 21:27:34,'00:07:25,'0000000003,3.691,OK,OK,OK,5,121,26.60,62.66,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDQ9A007T4,Denali_v0000000034.mot A6C09783,4.844,52.429,'BG96MAR02A07M1G,'868963049254568,'89460800231121200284,30.48,32.7689987,6.736,29.707,-,PASS,2021.04.22 22:13:48,SST Denali#1(TEST HEAD 2),81087,2021.04.22 22:05:45,2021.04.22 22:13:48,'00:08:03,'0000000003,3.660,OK,OK,OK,5,127,26.30,61.97,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDQ9A00M34,Denali_v0000000034.mot A6C09783,4.844,51.270,'BG96MAR02A07M1G,'860640052359603,'89460800231121268869,13.13,32.7684302,6.741,17.441,-,PASS,2021.04.23 00:04:24,SST Denali#1(TEST HEAD 4),81087,2021.04.22 23:56:32,2021.04.23 00:04:24,'00:07:52,'0000000003,3.692,OK,OK,OK,4,165,26.69,63.33,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDQ9A00JT4,Denali_v0000000034.mot A6C09783,4.844,53.424,'BG96MAR02A07M1G,'860640052331370,'89460800231121268562,14.01,32.7684590,6.726,28.775,-,PASS,2021.04.23 00:13:38,SST Denali#1(TEST HEAD 2),81087,2021.04.23 00:06:31,2021.04.23 00:13:38,'00:07:07,'0000000003,3.678,OK,OK,OK,5,125,25.99,66.18,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDQ9A00BW4,Denali_v0000000034.mot A6C09783,4.845,52.673,'BG96MAR02A07M1G,'860640052375799,'89460800231121198546,7.86,32.7682574,6.799,24.376,-,PASS,2021.04.22 19:39:27,SST Denali#1(TEST HEAD 2),71064,2021.04.22 19:32:09,2021.04.22 19:39:27,'00:07:18,'0000000003,3.675,OK,OK,OK,5,126,26.92,57.60,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDQ9A00B74,Denali_v0000000034.mot A6C09783,4.836,52.475,'BG96MAR02A07M1G,'860640052319458,'89460800231121239142,-11.01,32.7676391,6.631,17.493,-,PASS,2021.04.22 06:43:27,SST Denali#1(TEST HEAD 1),81087,2021.04.22 06:35:47,2021.04.22 06:43:27,'00:07:40,'0000000003,3.668,OK,OK,OK,4,139,25.59,67.30,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A011M4,Denali_v0000000034.mot A6C09783,4.844,54.463,'BG96MAR02A07M1G,'868963049194079,'89460800231121226529,26.89,32.7688810,6.998,28.672,-,PASS,2021.04.22 03:28:31,SST Denali#1(TEST HEAD 4),81087,2021.04.22 03:21:01,2021.04.22 03:28:31,'00:07:30,'0000000003,3.673,OK,OK,OK,5,176,26.80,62.11,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A01674,Denali_v0000000034.mot A6C09783,4.839,52.615,'BG96MAR02A07M1G,'860640052377381,'89460800231121226180,22.87,32.7687495,6.388,29.758,-,PASS,2021.04.22 00:18:08,SST Denali#1(TEST HEAD 1),81087,2021.04.22 00:10:39,2021.04.22 00:18:08,'00:07:29,'0000000003,3.683,OK,OK,OK,3,136,26.12,65.97,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDN9A015A4,Denali_v0000000034.mot A6C09783,4.839,52.374,'BG96MAR02A07M1G,'860640052343847,'89460800231121291598,48.95,32.7696039,6.697,21.426,-,PASS,2021.04.20 22:57:58,SST Denali#1(TEST HEAD 3),81087,2021.04.20 22:51:44,2021.04.20 22:57:58,'00:06:14,'0000000003,3.686,OK,OK,OK,5,124,26.63,62.83,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDN9A01KK4,Denali_v0000000034.mot A6C09783,4.838,52.648,'BG96MAR02A07M1G,'860640052351949,'89460800231121289550,23.90,32.7687832,6.375,29.034,-,PASS,2021.04.21 07:45:20,SST Denali#1(TEST HEAD 4),81087,2021.04.21 07:39:03,2021.04.21 07:45:20,'00:06:17,'0000000003,3.679,OK,OK,OK,5,190,26.28,64.89,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDN9A01MH4,Denali_v0000000034.mot A6C09783,4.831,51.968,'BG96MAR02A07M1G,'868963049187727,'89460800231121293594,32.57,32.7690674,6.714,17.286,-,PASS,2021.04.21 01:47:12,SST Denali#1(TEST HEAD 2),81087,2021.04.21 01:40:03,2021.04.21 01:47:12,'00:07:09,'0000000003,3.681,OK,OK,OK,5,132,25.96,64.73,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A00YN4,Denali_v0000000034.mot A6C09783,4.842,52.498,'BG96MAR02A07M1G,'868963049194517,'89460800231121226289,18.21,32.7685968,6.146,23.444,-,PASS,2021.04.21 22:40:03,SST Denali#1(TEST HEAD 3),81087,2021.04.21 22:32:09,2021.04.21 22:40:03,'00:07:54,'0000000003,3.666,OK,OK,OK,4,122,26.69,62.17,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDN9A015X4,Denali_v0000000034.mot A6C09783,4.839,55.922,'BG96MAR02A07M1G,'868963049163314,'89460800231121201357,16.71,32.7685476,6.823,21.530,-,PASS,2021.04.20 16:42:43,SST Denali#1(TEST HEAD 4),71064,2021.04.20 16:36:07,2021.04.20 16:42:43,'00:06:36,'0000000003,3.672,OK,OK,OK,5,179,27.65,58.39,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDP9A01HG4,Denali_v0000000034.mot A6C09783,4.838,51.662,'BG96MAR02A07M1G,'860640052306448,'89460800231121238045,30.87,32.7690115,6.805,20.339,-,PASS,2021.04.22 02:04:40,SST Denali#1(TEST HEAD 2),81087,2021.04.22 01:57:55,2021.04.22 02:04:40,'00:06:45,'0000000003,3.689,OK,OK,OK,4,131,26.12,62.97,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
JDQ9A00EZ4,Denali_v0000000034.mot A6C09783,4.844,53.393,'BG96MAR02A07M1G,'868963049226400,'89460800231121200102,39.07,32.7692802,6.714,27.119,-,PASS,2021.04.22 22:14:13,SST Denali#1(TEST HEAD 4),81087,2021.04.22 22:05:39,2021.04.22 22:14:13,'00:08:34,'0000000003,3.677,OK,OK,OK,5,177,27.03,60.63,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0000000034,
